Cruise,Ship,Date,Latitude,Longitude,Abundance per m2,Species
CALCOFI 0004,DAVID STARR JORDAN,4/19/00,34.3167,-120.817,37.56,Nematoscelis difficilis - All phases and stages
CALCOFI 0004,DAVID STARR JORDAN,4/19/00,34.15,-120.15,32.423,Nematoscelis difficilis - All phases and stages
CALCOFI 0004,DAVID STARR JORDAN,4/19/00,33.8167,-121.85,530.198,Nematoscelis difficilis - All phases and stages
CALCOFI 0004,DAVID STARR JORDAN,4/19/00,34.2833,-120.033,50.264,Nematoscelis difficilis - All phases and stages
CALCOFI 0004,DAVID STARR JORDAN,4/20/00,33.3833,-124.333,385.418,Nematoscelis difficilis - All phases and stages
CALCOFI 0004,DAVID STARR JORDAN,4/20/00,33.4833,-122.533,218.586,Nematoscelis difficilis - All phases and stages
CALCOFI 0004,DAVID STARR JORDAN,4/21/00,34.3833,-122.25,293.094,Nematoscelis difficilis - All phases and stages
CALCOFI 0004,DAVID STARR JORDAN,4/21/00,34.05,-122.933,155.095,Nematoscelis difficilis - All phases and stages
CALCOFI 0004,DAVID STARR JORDAN,4/21/00,33.7167,-123.633,103.819,Nematoscelis difficilis - All phases and stages
CALCOFI 0004,DAVID STARR JORDAN,4/22/00,35.0833,-120.783,0,Nematoscelis difficilis - All phases and stages
CALCOFI 0004,DAVID STARR JORDAN,4/22/00,35.0167,-120.917,0,Nematoscelis difficilis - All phases and stages
CALCOFI 0004,DAVID STARR JORDAN,4/22/00,34.8833,-121.2,66.956,Nematoscelis difficilis - All phases and stages
CALCOFI 0004,DAVID STARR JORDAN,4/22/00,34.7167,-121.55,314.317,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/8/01,32.85,-117.533,11.9,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/8/01,32.6833,-117.867,86.519,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/8/01,32.1833,-118.9,106.128,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/9/01,31.5167,-120.25,2.946,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/9/01,31.1833,-120.917,9.949,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/12/01,31.75,-121.3,0,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/13/01,33.1833,-118.383,172.524,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/13/01,32.9167,-118.933,112.494,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/13/01,32.4167,-119.967,1.791,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/13/01,32.0833,-120.633,10.517,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/14/01,33.8167,-118.633,44.513,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/14/01,33.65,-118.983,91.113,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/14/01,33.4167,-117.9,71.351,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/14/01,33.25,-118.25,65.408,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/15/01,33.4833,-119.317,66.074,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/18/01,33.5833,-120.75,17.51,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/19/01,34.45,-120.517,4.194,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/19/01,34.2667,-120.033,88.883,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/19/01,33.8833,-120.133,102.033,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/19/01,33.75,-120.417,98.371,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/20/01,34.3167,-120.8,26.383,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/20/01,34.15,-121.15,94.759,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/21/01,34.05,-122.95,94.325,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/22/01,35.0833,-120.783,91.223,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/22/01,35.0167,-120.917,110.251,Nematoscelis difficilis - All phases and stages
CALCOFI 0101,DAVID STARR JORDAN,1/22/01,34.3833,-122.25,230.379,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/6/01,32.95,-117.3,10.118,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/6/01,32.9167,-117.4,149.087,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/6/01,32.85,-117.533,213.131,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/6/01,32.6833,-117.867,161.961,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/7/01,32.5167,-118.217,79.214,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/7/01,32.35,-118.55,188.879,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/7/01,32.1833,-118.9,266.074,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/7/01,32.0167,-119.233,681.242,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/7/01,31.85,-119.567,148.969,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/8/01,31.5167,-120.25,145.702,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/8/01,31.1833,-120.917,183.501,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/8/01,30.85,-121.583,4.225,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/11/01,32.4167,-119.967,425.768,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/11/01,32.0833,-120.633,503.045,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/11/01,31.75,-121.317,399.52,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/11/01,31.4167,-122,8.76,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/12/01,33.25,-118.25,392.63,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/12/01,33.1833,-118.383,35.246,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/12/01,32.9167,-118.933,37.048,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/12/01,32.65,-119.483,264.901,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/13/01,33.8833,-118.483,12.647,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/13/01,33.8333,-118.633,15.122,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/13/01,33.65,-118.967,440.664,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/13/01,33.4833,-117.767,61.749,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/13/01,33.4167,-117.9,87.653,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/14/01,33.4833,-119.317,117.94,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/14/01,33.3167,-119.667,11.895,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/14/01,33.1667,-120,36.338,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/14/01,33,-120.35,101.647,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/14/01,32.65,-121.033,561.082,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/15/01,32.3333,-121.717,1358.873,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/15/01,31.9833,-122.4,225.642,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/16/01,32.9167,-122.133,386.688,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/16/01,32.5833,-122.817,550.446,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/17/01,33.8833,-120.133,144.905,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/17/01,33.75,-120.417,4.347,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/17/01,33.5833,-120.75,27.02,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/17/01,33.25,-121.45,272.112,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/18/01,34.2833,-120.033,67.907,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/18/01,34.2333,-119.417,0,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/19/01,34.45,-120.517,0,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/19/01,34.3167,-120.8,83.665,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/19/01,34.1833,-119.5,73.196,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/20/01,34.15,-121.15,764.291,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/20/01,33.8167,-121.85,235.931,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/20/01,33.4833,-122.533,1100.253,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/20/01,33.15,-123.217,458.217,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/22/01,34.3833,-122.25,523.454,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/22/01,34.05,-122.95,483.988,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/22/01,33.7167,-123.633,415.246,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/23/01,35.0833,-120.783,3.742,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/23/01,35.0167,-120.917,17.27,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/23/01,34.8833,-121.2,106.424,Nematoscelis difficilis - All phases and stages
CALCOFI 0104,DAVID STARR JORDAN,4/23/01,34.7167,-121.55,49.912,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,1/24/02,32.85,-117.533,68.971,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,1/24/02,32.6833,-117.867,177.779,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,1/25/02,32.5167,-118.217,195.246,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,1/25/02,32.0167,-119.233,93.644,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,1/25/02,31.85,-119.567,34.058,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,1/26/02,31.5167,-120.25,63.363,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,1/29/02,32.65,-119.483,126.034,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,1/29/02,31.75,-121.317,33.907,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,1/30/02,33.4167,-117.9,545.541,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,1/30/02,32.9167,-118.933,145.922,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,1/31/02,33.8833,-118.483,0.808,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,1/31/02,33.8167,-118.633,78.132,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,1/31/02,33.3333,-119.667,14.86,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/1/02,33.15,-120.017,250.261,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/1/02,32.3167,-121.717,49.122,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/3/02,32.9,-122.133,63.231,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/4/02,33.75,-120.417,176.112,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/5/02,34.2833,-120.033,139.231,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/5/02,33.8833,-120.133,216.146,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/6/02,34.45,-120.55,5.377,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/6/02,34.3167,-120.8,61.817,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/6/02,33.8167,-121.833,83.901,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/7/02,33.4833,-122.533,22.133,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/8/02,34.3833,-122.25,334.98,Nematoscelis difficilis - All phases and stages
CALCOFI 0201,DAVID STARR JORDAN,2/9/02,34.7167,-121.55,178.886,Nematoscelis difficilis - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/28/02,32.95,-117.3,209.387,Nematoscelis difficilis - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/28/02,32.9167,-117.4,127.925,Nematoscelis difficilis - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/28/02,32.85,-117.533,226.206,Nematoscelis difficilis - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/28/02,32.6833,-117.867,254.66,Nematoscelis difficilis - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/29/02,32.5167,-118.217,1132.745,Nematoscelis difficilis - All phases and stages
CALCOFI 0204,DAVID STARR JORDAN,3/29/02,32.35,-118.55,488.136,Nematoscelis difficilis - All phases and stages
