"Cst_Cnt","Btl_Cnt","Depthm","T_degC","Salnty","ChlorA"
29615,736638,382,6.99,34.091,NA
29615,736639,400,6.85,34.1,NA
29615,736640,434,6.68,34.133,NA
29615,736641,500,6.71,34.29,NA
29615,736642,514,6.72,34.323,NA
29616,736643,0,16.57,33.62,0.11
29616,736644,4,16.57,33.62,0.11
29616,736645,10,16.57,33.62,0.11
29616,736646,16,16.57,33.621,0.11
29616,736647,20,16.58,33.624,0.11
29616,736648,30,16.61,33.632,0.12
29616,736649,31,16.61,33.633,0.12
29616,736650,46,16.59,33.624,0.11
29616,736651,50,16.61,33.631,0.11
29616,736652,60,16.65,33.648,0.12
29616,736653,72,16.07,33.698,0.21
29616,736654,75,16.03,33.756,0.21
29616,736655,84,15.65,33.866,0.21
29616,736656,94,14.18,33.671,0.25
29616,736657,100,13.53,33.629,0.23
29616,736658,103,13.21,33.607,0.21
29616,736659,112,12.01,33.429,0.17
29616,736660,124,11.34,33.44,0.11
29616,736661,125,11.29,33.439,0.11
29616,736662,139,10.72,33.437,0.07
29616,736663,150,10.46,33.512,0.05
29616,736664,164,10.24,33.644,0.03
29616,736665,195,9.71,33.909,0
29616,736666,200,9.56,33.927,NA
29616,736667,231,8.64,33.99,NA
29616,736668,250,8.32,34.04,NA
29616,736669,271,8.02,34.081,NA
29616,736670,300,7.43,34.069,NA
29616,736671,318,7.09,34.054,NA
29616,736672,378,6.53,34.09,NA
29616,736673,400,6.34,34.112,NA
29616,736674,441,6.01,34.156,NA
29616,736675,500,5.66,34.21,NA
29616,736676,503,5.64,34.213,NA
29617,736677,0,15.96,33.38,0.17
29617,736678,2,15.96,33.383,0.17
29617,736679,10,15.97,33.385,0.16
29617,736680,17,15.97,33.386,0.16
29617,736681,20,15.97,33.385,0.14
29617,736682,30,15.96,33.382,0.08
29617,736683,31,15.96,33.382,0.08
29617,736684,46,15.97,33.382,0.17
29617,736685,50,15.98,33.384,0.17
29617,736686,61,16.01,33.391,0.17
29617,736687,74,15.81,33.449,0.26
29617,736688,75,15.67,33.447,0.26
29617,736689,86,13.89,33.401,0.22
29617,736690,99,12.44,33.284,0.17
29617,736691,100,12.37,33.283,0.17
29617,736692,108,11.95,33.295,0.14
29617,736693,112,11.8,33.312,0.13
29617,736694,125,11,33.29,0.09
29617,736695,143,10.84,33.473,0.07
29617,736696,150,10.5,33.518,0.05
29617,736697,163,9.83,33.596,0.02
29617,736698,194,9.56,33.837,0.01
29617,736699,200,9.49,33.874,NA
29617,736700,231,9.04,34.007,NA
29617,736701,250,8.66,34.01,NA
29617,736702,275,8.13,34.013,NA
29617,736703,300,7.67,34.012,NA
29617,736704,317,7.38,34.011,NA
29617,736705,374,6.47,34.017,NA
29617,736706,400,6.17,34.046,NA
29617,736707,434,5.87,34.096,NA
29617,736708,500,5.69,34.204,NA
29617,736709,520,5.63,34.237,NA
29618,736710,0,16.18,33.52,0.15
29618,736711,2,16.18,33.522,0.15
29618,736712,10,16.16,33.517,0.15
29618,736713,12,16.16,33.515,0.15
29618,736714,20,16.16,33.513,0.15
29618,736715,22,16.16,33.513,0.15
29618,736716,30,16.17,33.517,0.15
29618,736717,33,16.17,33.518,0.15
29618,736718,44,16.16,33.524,0.16
29618,736719,50,16.11,33.527,0.17
29618,736720,53,16.09,33.528,0.19
29618,736721,63,15.26,33.444,0.31
29618,736722,69,14.02,33.329,0.35
29618,736723,75,13.43,33.287,0.34
29618,736724,81,13.05,33.275,0.34
29618,736725,90,12.14,33.265,0.27
29618,736726,100,11.11,33.335,0.15
29618,736727,102,10.93,33.357,0.13
29618,736728,113,10.27,33.49,0.06
29618,736729,125,9.97,33.539,0.04
29618,736730,126,9.96,33.542,0.04
29618,736731,144,9.6,33.7,0.01
29618,736732,150,9.51,33.737,0.01
29618,736733,169,9.24,33.83,0
29618,736734,199,8.73,33.967,0
29618,736735,200,8.72,33.97,NA
29618,736736,229,8.31,34.03,NA
29618,736737,250,8.04,34.034,NA
29618,736738,270,7.79,34.037,NA
29618,736739,300,7.36,34.046,NA
29618,736740,317,7.12,34.053,NA
29618,736741,378,6.39,34.082,NA
29618,736742,400,6.27,34.107,NA
29618,736743,436,6.12,34.151,NA
29618,736744,500,5.74,34.218,NA
29618,736745,514,5.66,34.233,NA
29619,736746,0,16.94,33.79,0.13
29619,736747,2,16.94,33.799,0.13
29619,736748,10,16.94,33.798,0.13
29619,736749,16,16.94,33.797,0.13
29619,736750,20,16.94,33.796,0.13
29619,736751,30,16.95,33.795,0.13
29619,736752,46,16.94,33.794,0.13
29619,736753,50,16.94,33.794,0.13
29619,736754,61,16.94,33.793,0.13
29619,736755,75,15.33,33.535,0.27
29619,736756,76,15.17,33.511,0.28
29619,736757,86,13.37,33.292,0.37
29619,736758,98,12.34,33.346,0.32
29619,736759,100,12.12,33.351,0.3
29619,736760,107,11.38,33.357,0.21
29619,736761,116,10.65,33.336,0.14
29619,736762,124,9.63,33.28,0.07
29619,736763,125,9.63,33.298,0.07
29619,736764,140,9.59,33.539,0.03
29619,736765,150,9.5,33.665,0.02
29619,736766,162,9.37,33.78,0.01
29619,736767,194,9.06,33.896,0
29619,736768,200,8.97,33.917,NA
29619,736769,224,8.56,33.989,NA
29619,736770,250,8.19,34.026,NA
29619,736771,269,7.95,34.039,NA
29619,736772,300,7.59,34.063,NA
29619,736773,321,7.34,34.073,NA
29619,736774,375,6.55,34.082,NA
29619,736775,400,6.36,34.102,NA
29619,736776,438,6.15,34.14,NA
29619,736777,500,5.7,34.199,NA
29619,736778,523,5.53,34.221,NA
29620,736779,0,17,33.85,0.13
29620,736780,2,17,33.85,0.13
29620,736781,10,17.01,33.849,0.13
29620,736782,16,17.01,33.849,0.13
29620,736783,20,17.01,33.849,0.13
29620,736784,30,17.01,33.849,0.13
29620,736785,32,17.01,33.849,0.13
29620,736786,47,17.01,33.85,0.14
29620,736787,50,17.01,33.85,0.14
29620,736788,62,17.02,33.85,0.13
29620,736789,75,17.02,33.85,0.14
29620,736790,76,17.02,33.85,0.14
29620,736791,86,17.01,33.85,0.13
29620,736792,94,15.43,33.689,0.25
29620,736793,100,14.91,33.706,0.23
29620,736794,106,14.66,33.771,0.21
29620,736795,116,14.25,33.863,0.19
29620,736796,125,13.73,33.822,0.17
29620,736797,138,12.84,33.742,0.14
29620,736798,150,11.75,33.66,0.09
29620,736799,165,10.47,33.616,0.04
29620,736800,194,9.44,33.814,0
29620,736801,200,9.32,33.849,NA
29620,736802,228,8.92,33.972,NA
29620,736803,250,8.52,34.014,NA
29620,736804,271,8.12,34.031,NA
29620,736805,300,7.59,34.045,NA
29620,736806,321,7.22,34.051,NA
29620,736807,379,6.38,34.095,NA
29620,736808,400,6.17,34.112,NA
29620,736809,431,5.93,34.139,NA
29620,736810,500,5.65,34.208,NA
29620,736811,509,5.61,34.217,NA
29621,736812,0,16.77,33.79,0.14
29621,736813,3,16.77,33.792,0.14
29621,736814,10,16.77,33.791,0.13
29621,736815,14,16.77,33.79,0.13
29621,736816,15,16.77,33.792,0.14
29621,736817,20,16.77,33.791,0.14
29621,736818,30,16.77,33.789,0.14
29621,736819,31,16.77,33.789,0.14
29621,736820,38,16.79,33.797,0.14
29621,736821,48,16.81,33.805,0.14
29621,736822,50,16.81,33.803,0.14
29621,736823,59,16.8,33.796,0.14
29621,736824,74,16.79,33.811,0.15
29621,736825,75,16.67,33.811,0.16
29621,736826,84,15.61,33.811,0.26
29621,736827,95,15.26,33.879,0.25
29621,736828,100,15.02,33.901,0.24
29621,736829,104,14.79,33.908,0.23
29621,736830,115,13.98,33.846,0.19
29621,736831,125,13.63,33.809,0.16
29621,736832,142,12.27,33.718,0.09
29621,736833,150,11.54,33.644,0.07
29621,736834,165,10.33,33.568,0.04
29621,736835,193,9.43,33.884,0
29621,736836,200,9.3,33.92,NA
29621,736837,230,8.84,33.985,NA
29621,736838,250,8.44,34.012,NA
29621,736839,269,8.05,34.027,NA
29621,736840,300,7.53,34.041,NA
29621,736841,323,7.21,34.049,NA
29621,736842,379,6.72,34.087,NA
29621,736843,400,6.52,34.103,NA
29621,736844,442,6.16,34.137,NA
29621,736845,500,5.85,34.192,NA
29621,736846,514,5.77,34.205,NA
29622,736847,0,16.43,33.69,0.17
29622,736848,3,16.43,33.691,0.17
29622,736849,10,16.43,33.691,0.16
29622,736850,16,16.43,33.692,0.16
29622,736851,20,16.43,33.694,0.16
29622,736852,30,16.44,33.697,0.17
29622,736853,31,16.44,33.697,0.17
29622,736854,45,16.44,33.69,0.17
29622,736855,50,16.44,33.69,0.17
29622,736856,63,16.44,33.691,0.17
29622,736857,75,16.03,33.7,0.21
29622,736858,76,15.96,33.701,0.22
29622,736859,87,14.62,33.71,0.31
29622,736860,96,14.34,33.704,0.28
29622,736861,100,13.89,33.666,0.26
29622,736862,105,13.22,33.608,0.23
29622,736863,116,11.94,33.492,0.16
29622,736864,125,11.52,33.49,0.13
29622,736865,127,11.45,33.489,0.13
29622,736866,138,10.6,33.455,0.08
29622,736867,150,10.04,33.518,0.05
29622,736868,166,9.6,33.665,0.02
29622,736869,196,9.02,33.922,0
29622,736870,200,8.94,33.938,NA
29622,736871,232,8.32,34.001,NA
29622,736872,250,8.04,34.019,NA
29622,736873,264,7.84,34.027,NA
29622,736874,300,7.39,34.042,NA
29622,736875,316,7.22,34.046,NA
29622,736876,378,6.67,34.068,NA
29622,736877,400,6.48,34.086,NA
29622,736878,438,6.18,34.122,NA
29622,736879,500,5.78,34.173,NA
29622,736880,515,5.68,34.186,NA
29623,736881,0,15.12,33.37,0.27
29623,736882,4,15.12,33.379,0.27
29623,736883,10,15.12,33.379,0.27
29623,736884,15,15.12,33.379,0.27
29623,736885,20,15.12,33.379,0.28
29623,736886,30,15.13,33.378,0.29
29623,736887,47,15.13,33.378,0.29
29623,736888,50,15.09,33.381,0.31
29623,736889,60,14.97,33.39,0.38
29623,736890,75,12.9,33.237,0.4
29623,736891,76,12.74,33.228,0.4
29623,736892,86,11.94,33.204,0.28
29623,736893,93,10.9,33.254,0.15
29623,736894,100,10.42,33.304,0.1
29623,736895,106,10.22,33.351,0.09
29623,736896,114,9.93,33.439,0.05
29623,736897,125,9.69,33.508,0.03
29623,736898,126,9.68,33.515,0.03
29623,736899,140,9.5,33.726,0.01
29623,736900,150,9.44,33.832,0.01
29623,736901,166,9.32,33.947,0
29623,736902,195,8.7,34.042,0
29623,736903,200,8.63,34.048,NA
29623,736904,229,8.23,34.06,NA
29623,736905,250,7.86,34.064,NA
29623,736906,268,7.55,34.068,NA
29623,736907,300,7.17,34.08,NA
29623,736908,319,6.99,34.091,NA
29623,736909,377,6.54,34.153,NA
29623,736910,400,6.4,34.17,NA
29623,736911,438,6.22,34.199,NA
29623,736912,500,6.03,34.273,NA
29623,736913,517,5.98,34.294,NA
29624,736914,0,14.7,33.49,0.48
29624,736915,3,14.7,33.492,0.48
29624,736916,10,14.7,33.492,0.49
29624,736917,20,14.7,33.492,0.5
29624,736918,21,14.7,33.492,0.5
29624,736919,30,14.69,33.494,0.49
29624,736920,41,14.55,33.502,0.49
29624,736921,50,14.16,33.488,0.38
29624,736922,51,14.08,33.483,0.36
29624,736923,61,12.59,33.365,0.24
29624,736924,71,11.62,33.362,0.18
29624,736925,75,11.34,33.395,0.15
29624,736926,86,10.7,33.522,0.09
29624,736927,100,9.89,33.689,0.03
29624,736928,120,9.45,33.801,0.01
29624,736929,125,9.32,33.838,0.01
29624,736930,139,8.97,33.936,0
29624,736931,150,8.76,33.978,0
29624,736932,170,8.46,34.018,0
29624,736933,200,8.16,34.042,0
29624,736934,231,7.64,34.066,NA
29624,736935,250,7.42,34.072,NA
29624,736936,269,7.22,34.074,NA
29624,736937,300,6.79,34.077,NA
29624,736938,320,6.54,34.085,NA
29624,736939,378,6.26,34.162,NA
29624,736940,400,6.18,34.19,NA
29624,736941,440,6.04,34.239,NA
29624,736942,500,5.78,34.306,NA
29624,736943,517,5.71,34.325,NA
29625,736944,0,14.5,33.48,NA
29625,736945,2,14.5,33.486,NA
29625,736946,10,14.46,33.485,NA
29625,736947,14,14.43,33.485,NA
29625,736948,20,14.42,33.485,NA
29625,736949,21,14.42,33.485,0.54
29625,736950,28,14.41,33.486,0.55
29625,736951,30,14.41,33.486,0.55
29625,736952,37,14.4,33.486,0.57
29625,736953,45,13.7,33.446,0.44
29625,736954,50,12.87,33.412,0.44
29625,736955,52,12.57,33.403,0.44
29625,736956,59,12.3,33.403,0.36
29625,736957,70,11.32,33.451,0.19
29625,736958,75,11.04,33.475,0.15
29625,736959,83,10.69,33.522,0.1
29625,736960,92,10.27,33.603,0.06
29625,736961,100,10.05,33.681,0.03
29625,736962,101,10.03,33.69,0.03
29625,736963,119,9.7,33.799,0.01
29625,736964,125,9.61,33.84,0.01
29625,736965,138,9.42,33.923,0
29625,736966,150,9.23,33.971,0
29625,736967,170,8.89,34.024,0
29625,736968,200,8.35,34.079,0
29625,736969,228,8,34.104,NA
29625,736970,250,7.68,34.108,NA
29625,736971,269,7.44,34.114,NA
29625,736972,300,7.31,34.163,NA
29625,736973,318,7.27,34.195,NA
29625,736974,379,6.91,34.244,NA
29625,736975,400,6.77,34.256,NA
29625,736976,440,6.48,34.277,NA
29625,736977,500,6.03,34.314,NA
29625,736978,514,5.93,34.323,NA
29626,736979,0,14.6,33.53,0.81
29626,736980,2,14.6,33.539,0.81
29626,736981,10,14.6,33.539,0.69
29626,736982,11,14.6,33.539,0.68
29626,736983,20,14.54,33.541,0.76
29626,736984,30,14.51,33.542,0.75
29626,736985,31,14.51,33.542,0.75
29626,736986,39,14.4,33.532,0.67
29626,736987,50,12.88,33.444,0.55
29626,736988,51,12.72,33.438,0.54
29626,736989,60,12.03,33.451,0.36
29626,736990,71,11.48,33.5,0.22
29626,736991,75,11.27,33.526,0.18
29626,736992,86,10.81,33.605,0.09
29626,736993,100,10.7,33.697,0.05
29626,736994,121,10.38,33.903,0.01
29626,736995,125,10.32,33.919,0.01
29626,736996,141,10.08,33.964,0.01
29626,736997,150,10,34.015,0.01
29626,736998,169,9.77,34.104,0
29626,736999,198,9.02,34.074,0.01
29626,737000,200,9,34.077,NA
29626,737001,220,8.85,34.12,NA
29626,737002,250,8.64,34.15,NA
29626,737003,267,8.5,34.158,NA
29626,737004,300,8.02,34.17,NA
29626,737005,319,7.74,34.177,NA
29626,737006,379,7.23,34.226,NA
29626,737007,400,7.04,34.241,NA
29626,737008,439,6.71,34.267,NA
29626,737009,500,6.3,34.299,NA
29626,737010,506,6.26,34.302,NA
29627,737011,0,14.58,33.54,0.7
29627,737012,3,14.58,33.543,0.7
29627,737013,10,14.58,33.541,0.7
29627,737014,20,14.49,33.528,0.79
29627,737015,21,14.48,33.527,0.8
29627,737016,30,14.49,33.527,0.79
29627,737017,40,13.79,33.534,0.51
29627,737018,50,12.47,33.522,0.42
29627,737019,51,12.33,33.521,0.41
29627,737020,61,11.41,33.577,0.18
29627,737021,71,11.27,33.651,0.15
29627,737022,75,11.18,33.684,0.12
29627,737023,85,10.97,33.758,0.05
